id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24568791,Large Double Bdrm Trinity College Dublin Quiet,41073112,Ashely,,Dublin City,53.34538,-6.24487,Private room,38,1,10,2019-01-24,1.02,3,11
24568863,Perfect location Double room + private bathroom!,38826397,Annie,,Dublin City,53.35168,-6.24756,Private room,45,2,37,2019-01-28,3.78,8,0
24569869,Gem in the heart of Ranelagh,17706552,Clive,,Dublin City,53.32316,-6.25612,Entire home/apt,55,2,60,2019-02-04,6.29,1,128
24577964,(1) Rathmines Great Location! 2 Bedroom Apartment,151128160,John,,Dublin City,53.32977,-6.26525,Entire home/apt,200,3,14,2018-12-02,1.53,9,148
24579091,46 Crannóg front room,181743380,Bernadette,,Dublin City,53.39934,-6.19725,Private room,20,2,41,2019-02-07,4.32,2,28
24579095,Spacious City Centre Condo with View & Rooftop,185723078,Victoria,,Dublin City,53.3476,-6.27862,Entire home/apt,100,2,55,2019-02-09,6.27,1,29
24579796,Bright and comfortable..,41773537,Mary,,South Dublin,53.29898,-6.48748,Private room,45,1,0,,,2,0
24580602,Victorian Era House,170886264,Riz,,Dublin City,53.35075,-6.28627,Private room,50,1,54,2019-01-27,5.49,3,33
24582597,Traditional Irish House,170886264,Riz,,Dublin City,53.35182,-6.28572,Private room,58,1,56,2019-01-22,5.81,3,26
24591957,Home stay by the coast,118710541,Mary-Rose,,Fingal,53.40044,-6.14117,Private room,40,1,21,2019-02-10,2.21,1,8
24592093,Spacious & Cozy Double Room (en suite),45169868,Sofia,,Dn Laoghaire-Rathdown,53.25933,-6.21961,Private room,45,2,3,2018-07-16,0.39,1,0
24594895,Entire Kinsealy home 8 minutes Airport.,170794649,Kim,,Fingal,53.44535,-6.19454,Entire home/apt,130,1,51,2019-01-20,6.92,1,233
24595279,Stunning and cozy bedroom,156596671,Miriam,,Dublin City,53.33333,-6.29116,Private room,49,1,46,2019-02-04,4.73,2,291
24595591,Lovely 2 Bed Terraced Cottage in Kilmainham,183595453,Trisha,,Dublin City,53.34113,-6.30205,Entire home/apt,80,2,30,2019-01-19,3.23,1,0
24595645,Double Room near CityCenter/Guiness Storehouse/,111092263,Carla Fernanda,,Dublin City,53.34127,-6.29572,Private room,45,1,83,2019-02-10,8.62,2,75
24595724,Cozy Room In Quiet Area Close To Centre,17815836,Kevin,,Dn Laoghaire-Rathdown,53.30317,-6.24709,Private room,59,2,6,2018-07-16,0.65,1,0
24605013,Hotel quality rest in an Oceanview property,38114320,Coral,,Fingal,53.58496,-6.14154,Private room,100,1,1,2018-05-03,0.10,1,0
24605246,The Yoga Nest Private Studio,9082642,Nadia,,Dn Laoghaire-Rathdown,53.29414,-6.24604,Private room,60,2,15,2019-01-05,1.54,1,290
24613678,"Gorgeous Sea-Side Apartment, 30 mins from Dublin",186013562,Susan,,Fingal,53.44352,-6.13169,Entire home/apt,120,1,9,2018-12-13,1.16,1,0
24616688,Beautiful Dublin Southside family home,147150482,Gerry,,Dn Laoghaire-Rathdown,53.28865,-6.21074,Entire home/apt,175,28,0,,,1,0
24617718,"Ashtown Home near  Phoenix park, and city centre",26895541,Gary,,Dublin City,53.37263,-6.3215,Entire home/apt,300,2,0,,,1,0
24618414,"Luxury 3 Double Bed (Sleeps 8), Ballsbridge, Dub4",3615574,Caoimhe,,Dublin City,53.32991,-6.22439,Entire home/apt,400,1,8,2018-10-29,0.89,1,35
24625249,"Double bed, en-suite, continental breakfast²",77642169,Evan,,Dn Laoghaire-Rathdown,53.26386,-6.16844,Private room,70,1,36,2019-02-10,3.80,5,261
24627746,Core Temple Bar - PRIME PRIME,10019988,Bookmybnb,,Dublin City,53.34603,-6.25754,Entire home/apt,175,2,33,2018-10-30,3.36,21,1
24628031,Whole apt-2 bedrooms-River View-free car parking,4383542,Yves,,Dublin City,53.36311,-6.27,Entire home/apt,140,1,15,2019-01-01,1.76,3,4
24628638,Twin room near Dublin airport  ryanair HQ airside,153409051,Liam,,Fingal,53.44305,-6.23806,Private room,70,1,1,2018-05-19,0.11,3,0
24629398,"Perfect Location small but cozy room, City Centre!",38826397,Annie,,Dublin City,53.35079,-6.24767,Private room,30,2,57,2019-01-22,6.00,8,4
24630193,Unique Contemporary Apartment in a Period Property,186134037,Polly,,Dublin City,53.33307,-6.25906,Entire home/apt,120,2,38,2019-01-27,4.35,1,48
24632309,Spacious room with private bathroom :),9615946,Paul,,Dublin City,53.33169,-6.24203,Private room,50,3,8,2018-09-25,0.84,4,3
24636131,The Gates,185902621,Richard - Interhome,,Dn Laoghaire-Rathdown,53.2592,-6.17225,Entire home/apt,212,1,0,,,6,1
24639598,Modern Apartment Beside Trinity College,186207337,Mark,,Dublin City,53.34404,-6.24352,Entire home/apt,220,2,42,2019-02-03,4.34,1,215
24639951,Beautiful Large 7-Bedroom Family Home in Killiney,54178759,Portia,,Dn Laoghaire-Rathdown,53.25827,-6.12785,Entire home/apt,425,12,0,,,1,95
24641240,Victoria Apartment in Portobello,121933234,James,,Dublin City,53.33147,-6.27139,Entire home/apt,83,2,50,2019-01-13,5.32,7,63
24642482,Moat Lodge Family Ensuite,184543732,Astrid,,South Dublin,53.35252,-6.44893,Private room,159,1,0,,,3,98
24643067,Cozy apartment in the heart of Dublin,27472241,Gonzague,,Dublin City,53.34343,-6.26362,Entire home/apt,160,2,48,2019-02-10,5.00,8,56
24643114,Double Ensuite in Family Home,133552751,Noreen,,South Dublin,53.28209,-6.36706,Private room,75,1,4,2018-07-14,0.44,3,248
24643874,Moat Lodge Double Ensuite,184543732,Astrid,,South Dublin,53.35382,-6.45063,Private room,110,1,1,2018-07-29,0.15,3,99
24644096,Moat Lodge Twin Ensuite,184543732,Astrid,,South Dublin,53.35352,-6.45055,Private room,110,1,0,,,3,102
24644877,Large spacious  private room close to city centre,186052860,Deirdre,,Dublin City,53.37662,-6.24777,Private room,98,1,25,2018-11-18,2.67,2,297
24650672,Lovely Double Room - Modern House,107810207,Taiana,,Dublin City,53.35864,-6.27958,Private room,50,8,1,2018-07-04,0.13,1,290
24652291,"Bright double rm with ensuite, own dr and parking.",186304062,Sheila,,Dublin City,53.37716,-6.27893,Private room,50,2,1,2018-06-06,0.12,1,0
24660155,The Stable Studio Apartment - Built in Late 1800's,134898872,Michael,,Dublin City,53.35544,-6.26832,Entire home/apt,100,1,18,2019-01-01,2.20,2,340
24665244,"Lovely 2 bedroom, central apartment+",143688295,Brian,,Dublin City,53.36535,-6.25595,Entire home/apt,135,1,5,2019-01-18,0.78,28,61
24668285,Spacious Apt in Best Location Near Temple Bar,133227818,Lauren,,Dublin City,53.34704,-6.2667,Entire home/apt,160,1,38,2019-02-09,4.03,13,137
24670678,Prime City-Airport Link 6: comfy double en-suite,177826854,Sean,,Dublin City,53.37236,-6.25484,Private room,59,1,18,2018-08-12,1.91,15,0
24684024,Superb Location in a Cool Area,14170389,Kate,,Dublin City,53.34008,-6.23377,Entire home/apt,120,1,22,2019-01-26,2.25,2,14
24693392,GREAT City Centre Location! DOUBLE BEDROOM,33526830,Alexis,,Dublin City,53.34915,-6.24714,Private room,90,2,28,2019-02-03,3.75,2,55
24694012,Central Dublin funky modern bright 2 Bed Apartment,7049448,Mary,,Dublin City,53.34287,-6.24329,Entire home/apt,150,2,35,2019-01-27,3.71,1,182
24707364,Cosy home 10 mins to Grafton street/city centre,91005156,Jill,,Dublin City,53.31615,-6.28611,Entire home/apt,120,3,3,2018-06-05,0.34,1,0
24716958,Cosy Cottage in the heart of Dublin,186822059,Emer,,Dublin City,53.33551,-6.27159,Entire home/apt,130,2,17,2019-02-04,3.23,1,118
24725111,newly refurbished city centre apartment,31284582,Paul,,Dublin City,53.35702,-6.26163,Entire home/apt,80,2,27,2018-12-28,2.93,50,52
24727848,"Skerries Seaside Retreat, Dublin Airport and City.",139226529,Annette,,Fingal,53.58114,-6.1163,Private room,50,2,4,2018-09-09,0.49,1,90
24730431,Superb Location,49427152,Sultan,,Dublin City,53.3157,-6.25163,Private room,50,2,13,2018-11-19,1.41,2,23
24730797,"CAMELOT Stay in your own 1bed apt 
   10m AIRPORT",183305118,Linda,,Fingal,53.52291,-6.26812,Entire home/apt,85,1,55,2019-01-01,5.91,1,309
24733296,single (Website hidden by Airbnb) .,104036501,Dawn,,Dublin City,53.34311,-6.26063,Private room,50,1,17,2018-09-19,1.78,1,90
24743319,Double room with sink and desk in quiet lane :-),9615946,Paul,,Dublin City,53.33211,-6.24249,Private room,60,3,13,2019-01-09,1.84,4,0
24743399,"Dublin 4, Donnybrook, Studio Flat (3)",115930739,Stephen,,Dublin City,53.31978,-6.23254,Entire home/apt,98,1,33,2019-01-08,3.56,3,200
24744060,Architecturally Designed Mews on Waterloo Lane,29939964,Sarah,,Dublin City,53.33011,-6.24663,Entire home/apt,250,3,8,2018-10-07,0.87,11,23
24745776,"Stunning, bright & cool in the heart of Dublin",187081840,Aidan,,Dublin City,53.33993,-6.26654,Entire home/apt,134,3,55,2019-02-09,6.11,1,98
24745948,"Kilross Cottage, Ischia, Sorrento Road",187084471,Jonathan,,Dn Laoghaire-Rathdown,53.27284,-6.09653,Entire home/apt,120,3,8,2018-09-17,0.85,1,354
24746312,"Chic, elegant 1 bed apartment close to city",127181423,Dominique,,Dn Laoghaire-Rathdown,53.29703,-6.20366,Entire home/apt,94,5,4,2019-01-16,0.68,1,22
24749174,Cosy Dublin City Centre Apartment for 2,131344118,Niamh,,Dublin City,53.34523,-6.28419,Entire home/apt,70,4,13,2018-09-02,1.61,1,0
24749421,Bright & spacious room close to Dublin city centre,10898684,Yael,,Dublin City,53.34873,-6.3438,Private room,60,2,4,2018-11-18,0.45,1,13
24749448,A pleasant room in a terrace house,15162237,Gisele,,Dublin City,53.34049,-6.34456,Private room,25,1,17,2018-10-14,1.87,1,35
24750271,"Large Double Bedroom & En-suite, Near City Centre",130478993,Cathal,,Dublin City,53.36487,-6.2685,Private room,41,1,23,2019-01-22,2.49,1,46
24750573,Artisan cottage in Stoneybatter,106128044,John And Natasza,,Dublin City,53.35142,-6.28841,Entire home/apt,150,1,3,2018-12-31,0.32,1,1
24750974,"DUBLIN near airport FREEcereal/milk bf,tea&coffee",92414112,Mae,,Dublin City,53.40634,-6.2164,Private room,30,1,85,2019-02-10,9.01,1,42
24751014,"Cosy single room, just 3 km from airport",148953396,Marjo,,Fingal,53.4471,-6.23238,Private room,30,1,82,2019-02-10,8.79,3,56
24753388,Cosy Double room just 3 km from airport,148953396,Marjo,,Fingal,53.44728,-6.23086,Private room,40,1,88,2019-02-03,9.46,3,48
24753521,Prime City Centre 2 Bedroom,10019988,Bookmybnb,,Dublin City,53.35181,-6.25333,Entire home/apt,122,2,27,2018-10-02,2.80,21,3
24753564,"Cabra Rd 
105 A New Cabra Road Dublin 7",187113030,Arvesh,,Dublin City,53.36191,-6.2843,Private room,40,1,4,2018-06-17,0.43,1,2
24754616,Great location in the heart of the city,187154879,Art,,Dublin City,53.35205,-6.27654,Private room,84,3,1,2018-05-07,0.11,2,0
24755111,Luxurious three bed in Ballsbridge,112062166,Gav&Una,,Dublin City,53.33707,-6.2284,Entire home/apt,250,3,21,2019-01-28,2.47,5,26
24755498,"Our Snug, an intimate studio in Howth",137042954,Margot,,Fingal,53.37749,-6.05405,Entire home/apt,80,2,39,2019-02-11,4.21,1,235
24755737,Great location in the heart of the city,187154879,Art,,Dublin City,53.35165,-6.27652,Private room,74,3,3,2018-05-21,0.32,2,0
24762984,Cosy & stylish 2 Bed Home in Historic Dublin,70398822,Kathleen,,Dublin City,53.34257,-6.30613,Entire home/apt,105,2,38,2019-02-10,5.11,1,118
24765078,The Cove,43413597,Lesley,,Fingal,53.61391,-6.19128,Entire home/apt,65,2,18,2018-08-22,2.49,1,69
24771415,Modern Coach House - Luxury in Georgian Core,148067609,David,,Dublin City,53.33369,-6.25403,Entire home/apt,200,2,45,2019-02-03,4.96,1,53
24771520,Private room in a nice apartment on the Quays,9628757,Thomas,,Dublin City,53.34559,-6.27901,Private room,100,2,1,2018-05-02,0.10,1,0
24775822,nice and cosy apartment,187324163,Eric,,Dublin City,53.39794,-6.28253,Private room,60,1,1,2018-08-17,0.17,1,176
24786569,Prime City-Airport Link 2a: Double en-suite room,177826854,Sean,,Dublin City,53.37216,-6.25442,Private room,40,50,2,2018-06-11,0.24,15,0
24787457,Prime City-Airport Link 3: single semi en-suite,177826854,Sean,,Dublin City,53.37269,-6.25462,Private room,40,1,15,2018-08-13,1.60,15,0
24788851,Prime City-Airport Link 4: single en-suite,177826854,Sean,,Dublin City,53.3739,-6.25334,Private room,40,1,19,2018-08-12,2.04,15,0
24789161,Twin Room for friends to share in fab location!,123703297,Angela,,Dublin City,53.34201,-6.21548,Private room,80,1,17,2018-12-02,1.90,1,158
24791825,Prime City-Airport Link 1: Twin single with couch,177826854,Sean,,Dublin City,53.372,-6.25456,Private room,35,1,27,2018-08-10,2.89,15,0
24793539,Prime City-Airport Link 5: Spacious double room,177826854,Sean,,Dublin City,53.37203,-6.25509,Private room,45,1,31,2018-08-12,3.30,15,0
24793823,"Modern, spacious ,clean Double room. Beside Luas.",103283599,Lydia & Jo,,Dn Laoghaire-Rathdown,53.28428,-6.23592,Private room,55,1,12,2018-10-07,1.40,2,75
24793841,Musical 1 bed in the heart of old Dublin,187454095,Brian,,Dublin City,53.34116,-6.27805,Entire home/apt,102,3,39,2019-01-28,4.30,1,157
24797844,Central Apartment in Dublin 8,187478049,Kieran,,Dublin City,53.33594,-6.2831,Entire home/apt,139,2,12,2019-01-06,1.30,2,16
24800209,Prime City-Airport Link 7: Single room,177826854,Sean,,Dublin City,53.37391,-6.2528,Private room,25,1,29,2018-08-13,3.06,15,0
24801083,Funky apartment in superb LOCATION,23564523,Hamlet,,Dublin City,53.32822,-6.26218,Entire home/apt,350,2,5,2018-08-27,0.60,3,0
24802130,Stylish modern house,47166148,Rachel,,Dublin City,53.36306,-6.25646,Entire home/apt,220,2,7,2018-10-24,0.79,1,162
24805986,Temple bar - HEART of city centre,10019988,Bookmybnb,,Dublin City,53.34683,-6.25545,Entire home/apt,130,2,31,2018-11-02,3.25,21,1
24812674,Cozy & bright bedroom in Grand Canal Dock,20606521,Gianmarco,,Dublin City,53.34199,-6.22947,Private room,59,1,2,2018-10-16,0.27,1,361
24814574,"3 bdr, 2 Bthr, Balcony + WIFI + TV 1 min O'Connell",173184788,Amanda,,Dublin City,53.35412,-6.2617,Entire home/apt,208,1,71,2019-02-08,7.92,6,143
24815351,THE DUBLIN'S SHIPSPACE,171614436,Matheus,,Dublin City,53.348,-6.26004,Entire home/apt,260,1,17,2018-11-01,1.88,2,93
24818015,"Double Bedroom, South Dublin, near Killiney &  M50",71249723,George,,Dn Laoghaire-Rathdown,53.25591,-6.13416,Private room,50,1,6,2018-10-01,0.65,1,85
24818888,Large private room w/ Ensuite bathroom near City,187632538,Mariam,,Fingal,53.4029,-6.41653,Private room,29,1,14,2018-06-16,1.50,1,44
24818975,"Double bedroom, 5mins from Balally Luas (Metro)",103283599,Lydia & Jo,,Dn Laoghaire-Rathdown,53.28469,-6.23466,Private room,55,1,9,2018-10-27,0.96,2,0
24820531,Prime City-Airport Link 6a: comfy double en suite,177826854,Sean,,Dublin City,53.37203,-6.25324,Private room,45,1,7,2018-07-16,0.77,15,0
24821148,Prime City-Airport Link 4a: single en-suite,177826854,Sean,,Dublin City,53.37337,-6.25342,Private room,30,1,3,2018-05-17,0.32,15,0
24821802,Prime City-Airport Link 3a: single semi en-suite,177826854,Sean,,Dublin City,53.37231,-6.25278,Private room,45,1,5,2018-06-28,0.59,15,0
24822310,Prime City-Airport Link 2: Double en suite room,177826854,Sean,,Dublin City,53.37211,-6.25474,Private room,35,1,24,2018-08-12,2.58,15,0
24827493,Single room perfect for solo travelers,82940206,Jennifer,,Fingal,53.40162,-6.3853,Private room,20,20,10,2018-10-04,1.24,1,50
24838592,Modern & Stylish 3 Bed Dublin Home - Sleeps 6,6596556,Catriona,,Dublin City,53.34097,-6.22312,Entire home/apt,300,3,28,2018-12-07,3.72,1,0
24840450,Blaithín,187785862,Kevin,,Dublin City,53.38467,-6.20122,Entire home/apt,30,2,22,2019-02-11,2.44,1,149
24842784,Superb Superior Studio - Grafton Street - sleeps 3,29619359,John,,Dublin City,53.34174,-6.25948,Entire home/apt,185,2,20,2019-02-07,2.21,7,335
24845053,Attic conversion,98261973,Ray,,Dublin City,53.33557,-6.30239,Private room,65,1,67,2019-02-03,7.15,3,78
24845076,city centre studio apartment,31284582,Paul,,Dublin City,53.35699,-6.25994,Entire home/apt,80,2,25,2019-01-27,2.68,50,43
24845461,**SPECIAL OFFER**Duplex in the heart of Temple Bar,187819640,Shaun,,Dublin City,53.34562,-6.26249,Entire home/apt,155,1,35,2019-01-31,4.01,5,283
24845698,Sweet 2 bedroom apartment in centre,22150065,Brian,,Dublin City,53.35298,-6.26055,Entire home/apt,225,1,5,2018-08-05,0.54,30,353
24849535,Bright & Modern in Great Location with *Balcony,129923014,Karl,,Dublin City,53.3394,-6.23611,Entire home/apt,200,2,17,2019-02-10,1.89,6,155
24852193,Bright & cozy apartment in Grand Canal Area,10178835,Jeremy,,Dublin City,53.34247,-6.23974,Private room,85,2,8,2018-11-16,0.99,1,0
24852500,Double studio flat in city center,26555003,Juliana,,Dublin City,53.362,-6.25184,Entire home/apt,57,4,5,2018-07-19,0.63,1,0
24854137,Really good location - lovely House,183865862,Roberto,,Dublin City,53.35241,-6.29714,Private room,59,2,64,2019-02-05,8.50,1,280
24864541,"SUPERHOST, clean & safe dbl bed, great location!!!",6589927,Marcos,,Dublin City,53.33692,-6.28568,Private room,60,1,8,2018-12-01,0.99,1,46
24871716,• New • Cosy • Clean • Bright,145479594,Arvesh,,Dublin City,53.36065,-6.28527,Private room,25,2,25,2018-09-05,2.78,2,0
24879780,City Centre  Private Double Bedroom/Free Parking,32565423,Claudia,,Dublin City,53.35446,-6.25959,Private room,50,1,61,2018-12-17,6.73,1,31
24881213,Charleville Lodge / White Moose Cafe,20663644,Paul,,Dublin City,53.35818,-6.27923,Private room,150,1,3,2019-01-28,0.50,1,306
24882132,Spacious Family room in Family home,95282293,Katya,,Dublin City,53.38419,-6.23147,Private room,45,2,14,2019-01-19,1.61,1,0
24882592,Nice House in Dublin's heart,46625309,David,,Dublin City,53.34484,-6.27441,Entire home/apt,120,4,10,2018-11-12,1.14,3,13
24884857,green Valley by the river,34497465,Christian,,Dublin City,53.33241,-6.33082,Private room,38,2,11,2018-12-31,1.30,1,126
24887390,Bright and Spacious apartment in the city centre.,73026511,Dmitry &,,Dublin City,53.34334,-6.24487,Entire home/apt,120,2,19,2019-02-03,2.24,1,5
24887512,Dublin North Circular,28971403,Joel,,Dublin City,53.35876,-6.2891,Entire home/apt,70,49,0,,,3,289
24889576,Facing the National Museum of Ireland,139712330,Jonathan,,Dublin City,53.34816,-6.28645,Private room,44,2,33,2018-09-23,3.55,1,0
24891431,25m walk city centre. <20m airport. Double bedroom,35904994,Kathleen,,Dublin City,53.36336,-6.2427,Private room,80,2,41,2018-11-26,4.44,1,44
24902102,"A Dublin Gem, Ballsbridge",24970821,Martin,,Dublin City,53.33361,-6.23937,Entire home/apt,400,2,17,2018-12-23,2.06,1,0
24906241,Home from Home Croke Park,2781611,Sasha,,Dublin City,53.35832,-6.25574,Private room,43,3,0,,,2,61
24906301,Cozy 2 beds next to Trinity College and Temple Bar,69683252,Gavin & Niall,,Dublin City,53.34674,-6.25166,Entire home/apt,90,3,20,2019-01-12,2.24,15,8
24910848,*3 Arena* City Centre Deluxe 3 BED Room w/ TV 6,73348133,Jamie,,Dublin City,53.3518,-6.24311,Private room,65,1,24,2019-02-10,2.60,12,0
24911211,Quiet home in Central Dublin,13750677,Viv,,Dublin City,53.33524,-6.27945,Entire home/apt,120,2,6,2018-10-07,0.98,1,35
24912344,"Stylish, Clean & Central . Close to all sites !",65341625,Philip,,Dublin City,53.34971,-6.26564,Entire home/apt,125,3,39,2019-02-11,4.45,2,213
24912881,Hunterswood family home,188349821,Davor,,South Dublin,53.2719,-6.32938,Private room,45,1,4,2018-08-12,0.62,1,0
24915196,Twin room near airport.1,188366518,Rose  & Michael,,Dublin City,53.39265,-6.24372,Private room,80,1,6,2018-08-18,0.66,5,0
24915719,santry apartment,132059924,Alan,,Fingal,53.39959,-6.23888,Entire home/apt,85,1,79,2018-10-09,8.53,1,0
24916167,Private room for female only,22022214,Sandra,,Fingal,53.40944,-6.16481,Private room,40,1,4,2018-10-28,0.45,3,105
24918218,Delightful double bed in Dublin Docklands / IFSC,108354236,Marcus,,Dublin City,53.35046,-6.24646,Private room,60,2,17,2019-02-03,2.60,1,1
24918422,Renovated red brick house close to city,79486035,Patrick,,Dublin City,53.33964,-6.3031,Entire home/apt,110,3,3,2018-06-17,0.36,1,0
24918794,Stylish Central 2 bedroom Apartment+,143688295,Brian,,Dublin City,53.35673,-6.24854,Entire home/apt,165,1,3,2019-01-09,0.32,28,79
24923933,Maltings,7069462,Micheal,,Dublin City,53.34581,-6.28472,Entire home/apt,97,2,8,2018-09-15,0.92,10,81
24924239,Spacious 2 Bedroom House,16313329,Jess,,Fingal,53.38341,-6.3856,Entire home/apt,250,1,0,,,1,174
24925867,"Superb Dublin Townhouse, minutes walk to Guinness!",485251,Siobhan,,Dublin City,53.3394,-6.29629,Entire home/apt,249,110,5,2018-08-19,0.57,3,0
24928932,Killiney home  between the mountains and the sea,151059856,Victor Kuss,,Dn Laoghaire-Rathdown,53.26245,-6.13721,Private room,28,2,4,2018-12-20,0.45,2,277
24930256,Sleeps 11 max Group Deal,177826854,Sean,,Dublin City,53.37206,-6.25307,Private room,300,2,2,2018-08-03,0.30,15,0
24930437,Entire House in Excellent Dublin Location,16006491,Avna,,Dublin City,53.3349,-6.22885,Entire home/apt,150,4,4,2018-07-13,0.46,2,128
24930678,City Modern Family Ensuite Double Room 1,73348133,Jamie,,Dublin City,53.35223,-6.24298,Private room,90,1,41,2019-02-10,4.92,12,51
24931476,The perfect place for your stay in Dublin,3017293,Simon,,Dublin City,53.33781,-6.23761,Entire home/apt,116,2,6,2019-01-03,1.57,2,16
24932514,Light Colourful 2 Bedroom Home in Central Dublin,54382643,Deirdre,,Dublin City,53.35087,-6.28929,Entire home/apt,97,2,11,2018-07-11,1.21,1,0
24933518,Beautiful Docklands Town House,13185915,Steve,,Dublin City,53.34139,-6.23248,Entire home/apt,89,25,5,2018-06-28,0.55,1,0
24935310,Lovely double bedroom close to the City,168131387,Domi And Peter,,Dublin City,53.33733,-6.29454,Private room,50,1,20,2018-10-05,2.33,2,0
24936911,Nice and light room with garden view.,65604080,Julia,,Fingal,53.40321,-6.41586,Private room,45,1,6,2019-01-27,0.71,1,78
24941777,The Talbot Suite at Killeen Terrace,188561322,Deirdre,,Fingal,53.45061,-6.1547,Entire home/apt,99,2,18,2019-02-02,2.12,3,283
24943904,HOUSE 3KM TO DUBLIN CITY CENTRE,98250763,Jane,,Dublin City,53.32058,-6.29742,Private room,55,1,10,2019-02-11,1.28,1,251
24944603,"Private ensuite (King Size), spotless and sunny.",46639406,Louise,,Fingal,53.40814,-6.17655,Private room,35,1,53,2019-01-18,5.85,1,53
24948920,Beautiful 3BR Dublin apartment with great location,181748690,Anne,,Dublin City,53.34301,-6.22678,Entire home/apt,280,2,2,2019-01-02,0.25,1,277
24949469,"Cottage in Howth, Dublin steps from the cliff path",3063358,Celine,,Fingal,53.38056,-6.05604,Entire home/apt,125,2,24,2018-12-24,2.67,1,76
24952608,"The Locks, Charlotte Quay, Ringsend, Dublin 4",188652034,Paul,,Dublin City,53.34225,-6.23616,Private room,110,2,41,2019-02-10,4.94,1,59
24953900,"City Centre , Stylish , Christchurch, Dublin 8",49072442,Ammar,,Dublin City,53.34389,-6.274,Entire home/apt,179,2,39,2019-02-10,4.57,2,262
24955231,Single Room,188666703,Emre,,Dublin City,53.38215,-6.21284,Private room,30,1,5,2018-10-24,0.56,1,0
24955932,Seaside Abode In Dun Laoghaire,143482704,Rory,,Dn Laoghaire-Rathdown,53.29062,-6.12975,Entire home/apt,150,3,19,2019-01-01,2.31,1,250
24958336,"Spacious room in Rush, 20 mins from Airport!",188687229,Carole,,Fingal,53.53408,-6.09442,Private room,36,1,24,2018-11-21,2.66,1,343
24959341,Cosy Corner Clarehall,188693644,Ciara,,Dublin City,53.40065,-6.17664,Entire home/apt,37,3,29,2019-02-08,4.22,1,59
24962085,Galloping Green,162402361,Ian,,Dn Laoghaire-Rathdown,53.27945,-6.1868,Entire home/apt,184,14,0,,,26,287
24963623,Twin ensuite room near airport. 4,188366518,Rose  & Michael,,Dublin City,53.39205,-6.24313,Private room,80,2,4,2018-07-07,0.45,5,0
24963961,Triple room ensuite near airport. 2,188366518,Rose  & Michael,,Dublin City,53.39258,-6.24311,Private room,105,1,14,2019-01-03,1.56,5,0
24964201,Cosy Double room near Dublin airport. 5,188366518,Rose  & Michael,,Dublin City,53.39381,-6.24375,Private room,80,1,9,2018-09-18,0.99,5,42
24965104,Beautiful bright ensuite room near airport. 3,188366518,Rose  & Michael,,Dublin City,53.39237,-6.24179,Private room,80,1,15,2018-08-31,1.65,5,132
24965950,CENTRAL APARTMENT BY TRINITY COLLEGE & TEMPLE BAR,7270108,Alvaro,,Dublin City,53.34631,-6.25656,Entire home/apt,77,2,14,2019-01-06,1.52,1,34
24966315,Cosy Home,10267775,Vivienne,,Dn Laoghaire-Rathdown,53.253,-6.12852,Entire home/apt,68,2,15,2018-09-09,1.81,1,0
24973751,"Double bed, en-suite, continental breakfast³",77642169,Evan,,Dn Laoghaire-Rathdown,53.26508,-6.16845,Private room,35,1,19,2018-11-18,2.10,5,261
24973942,"177 The Links, Elm Park Green",109965020,Jane,,Dn Laoghaire-Rathdown,53.31195,-6.20565,Entire home/apt,150,3,12,2018-08-26,1.49,1,0
24975090,"Best Location in Dublin, Christchurch Free Parking",151405144,Sean,,Dublin City,53.34155,-6.27438,Entire home/apt,175,1,35,2019-01-27,3.86,4,78
24978408,Lovely clean room,145479594,Arvesh,,Dublin City,53.36234,-6.28532,Private room,49,2,19,2018-09-07,2.04,2,0
24981098,Large Private Double room Just 5 mins from Airport,146193855,Louise,,Fingal,53.44928,-6.25229,Private room,35,2,21,2018-12-09,2.35,2,133
24981538,"3 Bdr, 2 bth + Wifi + TV + Parking @ Guinness",173184788,Amanda,,Dublin City,53.34241,-6.29196,Entire home/apt,150,1,69,2019-02-08,7.78,6,151
24981856,Cosy home right by Phoenix Park,18647231,Michelle,,Dublin City,53.36296,-6.31072,Private room,120,1,4,2018-06-03,0.44,1,0
24989968,Gorgeous city 2 bed home,36693033,Daniel,,Dublin City,53.34209,-6.24024,Entire home/apt,130,3,1,2019-01-01,0.68,8,3
24990402,Modern 2 Bed Waterfront with Breakfast Bar&Balcony,36693033,Daniel,,Dublin City,53.34532,-6.2342,Entire home/apt,280,2,1,2018-05-25,0.11,8,18
25001694,"2 bedroom apartment Tallaght, Dublin 24, Ireland.",27628753,Oksana,,South Dublin,53.28912,-6.37461,Entire home/apt,55,30,0,,,1,0
25001963,"Double bed, en suite, continental breakfast¹",77642169,Evan,,Dn Laoghaire-Rathdown,53.26309,-6.16878,Private room,35,1,26,2019-02-09,2.82,5,176
25004192,"Twin room, ensuite, continental breakfast °",77642169,Evan,,Dn Laoghaire-Rathdown,53.26507,-6.16985,Private room,35,1,29,2019-02-03,3.49,5,262
25011425,City center lovely double room,122029189,Joe,,Dublin City,53.34944,-6.27689,Private room,47,1,61,2019-01-18,6.80,1,37
25013800,"Cozy Room in a Quiet Area, Inchicore",37081556,Eamon,,Dublin City,53.33793,-6.32874,Private room,30,2,26,2018-09-30,2.86,1,0
